host_id,host_name,host_since,host_is_superhost,host_response_rate,host_acceptance_rate,calculated_host_listings_count,host_response_rate_prop,host_acceptance_rate_prop,host_quality_score,host_quality_segment
502342381,Fernando,2023-02-22,Superhost,100.0,100.0,3,1.0,1.0,1.0,Excelente
51611630,Matheus,2015-12-17,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
492684257,Jose,2022-12-25,Regular,100.0,59.0,1,1.0,0.59,0.7949999999999999,Bom
50596951,Miguel,2015-12-05,Superhost,100.0,99.0,16,1.0,0.99,0.995,Excelente
335882419,Cesar,2020-02-13,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
503262335,Gregory,2023-02-28,Regular,100.0,100.0,8,1.0,1.0,1.0,Excelente
24039934,Claudia,2014-11-22,Superhost,90.0,100.0,3,0.9,1.0,0.95,Excelente
115246255,Queila,2017-02-06,Regular,100.0,0.0,1,1.0,0.0,0.5,Crítico
69433801,Igor,2016-04-28,Superhost,100.0,81.0,1,1.0,0.81,0.905,Excelente
259765195,Dione,2019-05-04,Regular,0.0,50.0,2,0.0,0.5,0.25,Crítico
502364228,Jorge,2023-02-22,Regular,100.0,57.0,3,1.0,0.57,0.7849999999999999,Bom
50217060,Michele,2015-11-30,Superhost,100.0,95.0,2,1.0,0.95,0.975,Excelente
502325190,Hamilton,2023-02-22,Regular,0.0,63.0,1,0.0,0.63,0.315,Crítico
445730956,Apart-Hotel Convention Rio Stay,2022-02-18,Regular,,100.0,9,,1.0,,
502377919,Paula,2023-02-22,Regular,,100.0,1,,1.0,,
153178760,André,2017-10-03,Regular,100.0,85.0,3,1.0,0.85,0.925,Excelente
502359163,Gabriele,2023-02-22,Regular,,50.0,1,,0.5,,
502420638,Andréia,2023-02-23,Superhost,100.0,95.0,1,1.0,0.95,0.975,Excelente
30379336,André,2015-03-31,Unknown,100.0,96.0,4,1.0,0.96,0.98,Excelente
24355203,Thiago,2014-12-01,Regular,100.0,39.0,1,1.0,0.39,0.6950000000000001,Regular
9270905,Carlos,2013-10-06,Regular,90.0,28.0,51,0.9,0.28,0.5900000000000001,Crítico
224012814,Anna Marise,2018-11-03,Regular,,50.0,1,,0.5,,
8303861,Carlos Eduardo,2013-08-21,Superhost,93.0,64.0,31,0.93,0.64,0.785,Bom
46664224,Rafael,2015-10-15,Superhost,100.0,100.0,52,1.0,1.0,1.0,Excelente
445183556,Luiz Octávio,2022-02-15,Regular,100.0,64.0,1,1.0,0.64,0.8200000000000001,Bom
488679452,Michael,2022-11-21,Regular,63.0,57.0,2,0.63,0.57,0.6,Crítico
4491717,Goran,2012-12-26,Regular,,,1,,,,
467812039,Agnes,2022-07-05,Unknown,100.0,83.0,4,1.0,0.83,0.915,Excelente
502481756,Jeferson,2023-02-23,Regular,0.0,100.0,1,0.0,1.0,0.5,Crítico
490110200,Marcia,2022-12-03,Regular,0.0,,2,0.0,,,
18291489,Gabriel,2014-07-17,Regular,,,1,,,,
424846414,Rosana,2021-09-27,Superhost,100.0,99.0,9,1.0,0.99,0.995,Excelente
3018529,Marcia,2012-07-22,Regular,58.0,71.0,12,0.58,0.71,0.645,Regular
139828618,Renata,2017-07-11,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
9424936,Frederico,2013-10-14,Regular,60.0,56.0,1,0.6,0.56,0.5800000000000001,Crítico
102087262,Denise,2016-11-01,Superhost,100.0,65.0,2,1.0,0.65,0.825,Bom
501495744,Maria Celeste De,2023-02-17,Regular,100.0,100.0,2,1.0,1.0,1.0,Excelente
448014467,Victor,2022-03-05,Regular,100.0,82.0,2,1.0,0.82,0.9099999999999999,Excelente
184063327,Priscilla,2018-04-13,Superhost,100.0,97.0,5,1.0,0.97,0.985,Excelente
503509199,Cleder Luis,2023-03-02,Regular,,,1,,,,
502511695,Carolina,2023-02-23,Superhost,95.0,90.0,1,0.95,0.9,0.925,Excelente
174247767,Euzeli,2018-02-19,Superhost,100.0,89.0,1,1.0,0.89,0.9450000000000001,Excelente
11560050,Gláucio,2014-01-23,Regular,,21.0,2,,0.21,,
170565503,Christiani,2018-01-29,Regular,,0.0,1,,0.0,,
35173585,Ionio,2015-06-07,Regular,100.0,50.0,1,1.0,0.5,0.75,Regular
23377159,Priscila,2014-11-05,Regular,,100.0,1,,1.0,,
25111864,Aline,2014-12-22,Superhost,100.0,94.0,1,1.0,0.94,0.97,Excelente
60972583,Guillermo,2016-02-29,Regular,100.0,81.0,1,1.0,0.81,0.905,Excelente
81750901,Maria Cristina,2016-07-04,Superhost,100.0,95.0,3,1.0,0.95,0.975,Excelente
15637811,Antonia,2014-05-17,Superhost,100.0,95.0,5,1.0,0.95,0.975,Excelente
503566890,Simone,2023-03-02,Superhost,83.0,100.0,1,0.83,1.0,0.915,Excelente
352293514,Marcio,2020-06-28,Regular,,50.0,1,,0.5,,
481039095,Pietro,2022-09-25,Regular,100.0,77.0,1,1.0,0.77,0.885,Bom
15533343,Yuri,2014-05-14,Superhost,100.0,99.0,47,1.0,0.99,0.995,Excelente
403075906,Brenda,2021-05-23,Regular,100.0,88.0,1,1.0,0.88,0.94,Excelente
502750698,Sara,2023-02-25,Superhost,100.0,99.0,2,1.0,0.99,0.995,Excelente
2929325,Franciele,2012-07-13,Superhost,100.0,95.0,1,1.0,0.95,0.975,Excelente
470029393,Dora,2022-07-17,Superhost,100.0,53.0,3,1.0,0.53,0.765,Bom
21931975,Rio Temporada,2014-09-29,Regular,93.0,37.0,13,0.93,0.37,0.65,Regular
113889162,Thais,2017-01-29,Regular,80.0,40.0,5,0.8,0.4,0.6000000000000001,Regular
468900451,Simone,2022-07-11,Superhost,100.0,93.0,5,1.0,0.93,0.9650000000000001,Excelente
167035172,Teresa,2018-01-10,Superhost,100.0,96.0,7,1.0,0.96,0.98,Excelente
433980479,Brenno,2021-11-29,Regular,0.0,,1,0.0,,,
137179064,Juliana,2017-06-26,Unknown,89.0,94.0,4,0.89,0.94,0.915,Excelente
187983759,Claudia,2018-05-05,Regular,100.0,0.0,1,1.0,0.0,0.5,Crítico
157927518,Maria Eloisa,2017-11-08,Regular,100.0,73.0,2,1.0,0.73,0.865,Bom
493699586,Leandro,2023-01-01,Regular,0.0,46.0,3,0.0,0.46,0.23,Crítico
256052297,Leandro,2019-04-15,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
423897437,Carol,2021-09-20,Unknown,100.0,100.0,2,1.0,1.0,1.0,Excelente
340661558,João Paulo,2020-03-07,Regular,100.0,99.0,1,1.0,0.99,0.995,Excelente
496494386,Igor,2023-01-16,Superhost,100.0,69.0,1,1.0,0.69,0.845,Bom
502560254,Aline,2023-02-24,Regular,90.0,68.0,1,0.9,0.68,0.79,Bom
42623124,Ondina,2015-08-26,Regular,80.0,100.0,2,0.8,1.0,0.9,Bom
30982717,Marcelle,2015-04-10,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
12699077,Soraia,2014-03-01,Superhost,100.0,98.0,1,1.0,0.98,0.99,Excelente
374162689,Amanda,2020-11-02,Superhost,100.0,96.0,1,1.0,0.96,0.98,Excelente
430978444,Cláudio,2021-11-08,Superhost,,45.0,1,,0.45,,
503752065,Otaciana,2023-03-03,Superhost,100.0,85.0,2,1.0,0.85,0.925,Excelente
47845694,Bruna,2015-10-31,Superhost,100.0,75.0,1,1.0,0.75,0.875,Bom
492742292,Adoralice,2022-12-25,Unknown,100.0,93.0,1,1.0,0.93,0.9650000000000001,Excelente
503875212,Marcia,2023-03-04,Regular,100.0,,1,1.0,,,
503024266,Rebecca Blanca,2023-02-27,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
436566696,Cristina,2021-12-18,Regular,100.0,100.0,3,1.0,1.0,1.0,Excelente
503069134,Fernando Marcus,2023-02-27,Regular,,0.0,1,,0.0,,
167598252,Marliete,2018-01-13,Unknown,100.0,98.0,2,1.0,0.98,0.99,Excelente
5474605,Priscila,2013-03-15,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
286939648,Elaine,2019-08-18,Regular,,,1,,,,
9183907,Carlos Eduardo,2013-10-02,Superhost,100.0,92.0,1,1.0,0.92,0.96,Excelente
6038816,Andries,2013-04-22,Superhost,98.0,100.0,4,0.98,1.0,0.99,Excelente
503987483,Alessandra Sousa,2023-03-05,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
83617349,Renan,2016-07-13,Superhost,100.0,100.0,4,1.0,1.0,1.0,Excelente
479633962,Rogério,2022-09-15,Regular,50.0,14.0,1,0.5,0.14,0.32,Crítico
503907709,Ana,2023-03-04,Regular,,,1,,,,
503967674,Matheus,2023-03-05,Regular,97.0,57.0,1,0.97,0.57,0.77,Bom
504030744,Areli,2023-03-05,Superhost,100.0,90.0,1,1.0,0.9,0.95,Excelente
435908522,Jakeline,2021-12-13,Regular,100.0,87.0,6,1.0,0.87,0.935,Excelente
387400397,Ana Paula,2021-02-05,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
501832979,Luciane,2023-02-19,Regular,,0.0,1,,0.0,,
14315601,Aroldo,2014-04-15,Regular,70.0,8.0,98,0.7,0.08,0.38999999999999996,Crítico
25255137,Maria Do Carmo Berdeal,2014-12-27,Regular,100.0,14.0,1,1.0,0.14,0.5700000000000001,Crítico
504770424,Maria Cristina Cardoso Da Silva,2023-03-10,Regular,90.0,41.0,1,0.9,0.41,0.655,Regular
8975746,Alan,2013-09-21,Regular,96.0,98.0,31,0.96,0.98,0.97,Excelente
442985792,Isabela,2022-01-31,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
54617916,Daniella,2016-01-14,Superhost,100.0,98.0,2,1.0,0.98,0.99,Excelente
203217200,Pedro,2018-07-18,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
477141301,Ana Paula,2022-08-28,Regular,0.0,0.0,2,0.0,0.0,0.0,Crítico
131933987,Luca,2017-05-25,Superhost,100.0,90.0,1,1.0,0.9,0.95,Excelente
47664893,Renata,2015-10-28,Regular,,,1,,,,
5737780,Fabi,2013-04-02,Unknown,100.0,79.0,12,1.0,0.79,0.895,Bom
211082792,Dirceu,2018-08-22,Regular,70.0,88.0,1,0.7,0.88,0.79,Bom
15900036,Israel Fagundes,2014-05-23,Regular,67.0,57.0,21,0.67,0.57,0.62,Regular
293497541,Andreza,2019-09-09,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
504818488,Michelle,2023-03-10,Regular,,0.0,1,,0.0,,
460216867,Renata Maria,2022-05-21,Regular,100.0,75.0,3,1.0,0.75,0.875,Bom
269065629,Juliana,2019-06-16,Regular,,0.0,1,,0.0,,
62760865,Leandro,2016-03-13,Superhost,90.0,70.0,4,0.9,0.7,0.8,Bom
82294577,Luciene,2016-07-07,Regular,,38.0,3,,0.38,,
505038424,Ana Lucia,2023-03-12,Regular,83.0,75.0,1,0.83,0.75,0.79,Bom
60668053,Graça,2016-02-27,Regular,100.0,71.0,2,1.0,0.71,0.855,Bom
45937331,Elania,2015-10-06,Regular,0.0,0.0,2,0.0,0.0,0.0,Crítico
110205527,Frederico,2017-01-06,Regular,0.0,27.0,1,0.0,0.27,0.135,Crítico
14314998,Rio Unique,2014-04-15,Regular,100.0,60.0,38,1.0,0.6,0.8,Bom
76744127,Ximene,2016-06-09,Regular,100.0,69.0,1,1.0,0.69,0.845,Bom
116716379,Carolina,2017-02-16,Regular,100.0,95.0,1,1.0,0.95,0.975,Excelente
499013128,Vanessa,2023-02-01,Regular,100.0,98.0,9,1.0,0.98,0.99,Excelente
20167820,Amanda,2014-08-17,Superhost,100.0,78.0,2,1.0,0.78,0.89,Bom
491106957,Carolina,2022-12-11,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
299967627,Carlos Alberto,2019-10-04,Superhost,100.0,97.0,3,1.0,0.97,0.985,Excelente
2312911,Elena E Sergio,2012-05-07,Unknown,100.0,100.0,27,1.0,1.0,1.0,Excelente
401480427,Bianca,2021-05-13,Superhost,100.0,91.0,2,1.0,0.91,0.9550000000000001,Excelente
171638002,Enir,2018-02-04,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
94890900,Lucas,2016-09-13,Regular,0.0,60.0,1,0.0,0.6,0.3,Crítico
141660210,Eliza,2017-07-21,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
25130130,Fabio,2014-12-23,Superhost,100.0,90.0,13,1.0,0.9,0.95,Excelente
427981829,Rafaella,2021-10-18,Regular,33.0,0.0,1,0.33,0.0,0.165,Crítico
505228604,Lauro,2023-03-13,Regular,88.0,64.0,3,0.88,0.64,0.76,Bom
495738355,Domenico,2023-01-12,Regular,67.0,88.0,2,0.67,0.88,0.775,Bom
2415691,Luciana,2012-05-19,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
92535391,Marcelo,2016-08-29,Regular,100.0,61.0,1,1.0,0.61,0.8049999999999999,Bom
505252613,Antonio,2023-03-13,Regular,100.0,96.0,1,1.0,0.96,0.98,Excelente
28423399,Leo,2015-02-26,Superhost,90.0,94.0,2,0.9,0.94,0.9199999999999999,Excelente
475156047,Ana,2022-08-15,Superhost,99.0,93.0,6,0.99,0.93,0.96,Excelente
73369954,Zaida,2016-05-22,Regular,,100.0,1,,1.0,,
2957776,Lu,2012-07-16,Regular,80.0,60.0,1,0.8,0.6,0.7,Regular
504459042,Rosita,2023-03-08,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
483447030,Ruy,2022-10-13,Regular,100.0,98.0,17,1.0,0.98,0.99,Excelente
66875857,Dagilson,2016-04-12,Superhost,100.0,98.0,4,1.0,0.98,0.99,Excelente
248739218,Maria,2019-03-13,Regular,100.0,83.0,6,1.0,0.83,0.915,Excelente
211934412,Lucas,2018-08-26,Regular,,100.0,3,,1.0,,
302209040,Vinicius,2019-10-13,Regular,100.0,11.0,5,1.0,0.11,0.555,Crítico
505333731,Catarina,2023-03-14,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
476442883,Gabriela,2022-08-23,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
234956461,Amaro Sergio,2019-01-07,Superhost,100.0,77.0,3,1.0,0.77,0.885,Bom
505390352,Suelene,2023-03-14,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
122606233,Arthur,2017-03-26,Regular,91.0,82.0,1,0.91,0.82,0.865,Bom
229807007,Allysson,2018-12-09,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
22630219,Paulo,2014-10-16,Superhost,100.0,100.0,12,1.0,1.0,1.0,Excelente
249003418,Paulo,2019-03-15,Regular,68.0,50.0,25,0.68,0.5,0.5900000000000001,Crítico
505424549,Candida Maria,2023-03-14,Regular,90.0,81.0,1,0.9,0.81,0.855,Bom
9331514,Betania,2013-10-09,Superhost,100.0,89.0,2,1.0,0.89,0.9450000000000001,Excelente
164822022,Temporada,2017-12-29,Regular,100.0,98.0,33,1.0,0.98,0.99,Excelente
504621266,Lilian,2023-03-09,Regular,10.0,0.0,1,0.1,0.0,0.05,Crítico
494524754,Amilcar Sueo,2023-01-05,Regular,,75.0,1,,0.75,,
504459306,Iago,2023-03-08,Regular,0.0,22.0,1,0.0,0.22,0.11,Crítico
500595710,Luciana,2023-02-11,Regular,0.0,47.0,1,0.0,0.47,0.235,Crítico
26276161,Denise,2015-01-18,Superhost,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
504446412,Nycole,2023-03-08,Regular,43.0,100.0,1,0.43,1.0,0.715,Regular
79816160,Luciana,2016-06-25,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
12909867,Giovanni,2014-03-07,Regular,96.0,96.0,67,0.96,0.96,0.96,Excelente
505695025,Vinicius,2023-03-16,Regular,,,1,,,,
327244298,Daniel,2020-01-14,Regular,100.0,99.0,7,1.0,0.99,0.995,Excelente
386304415,Camilla,2021-01-27,Regular,80.0,85.0,1,0.8,0.85,0.825,Bom
52001776,André,2015-12-22,Unknown,100.0,85.0,2,1.0,0.85,0.925,Excelente
392265608,Sérgio,2021-03-12,Regular,56.0,83.0,4,0.56,0.83,0.6950000000000001,Regular
156839979,Diogo,2017-10-30,Superhost,100.0,97.0,5,1.0,0.97,0.985,Excelente
491346512,Simone,2022-12-13,Regular,100.0,100.0,3,1.0,1.0,1.0,Excelente
505587558,Alexandre,2023-03-15,Unknown,100.0,100.0,1,1.0,1.0,1.0,Excelente
37511122,Andre,2015-07-04,Regular,100.0,100.0,3,1.0,1.0,1.0,Excelente
227246641,Marissol,2018-11-24,Superhost,90.0,26.0,5,0.9,0.26,0.5800000000000001,Crítico
253675070,Roberto,2019-04-06,Regular,100.0,60.0,2,1.0,0.6,0.8,Bom
505745727,Cida,2023-03-16,Regular,100.0,64.0,1,1.0,0.64,0.8200000000000001,Bom
109883806,Monica,2017-01-04,Superhost,100.0,93.0,1,1.0,0.93,0.9650000000000001,Excelente
8527154,Solène,2013-08-30,Superhost,91.0,67.0,7,0.91,0.67,0.79,Bom
80475577,Rodrigo,2016-06-28,Regular,100.0,50.0,1,1.0,0.5,0.75,Regular
484234134,Alvaro Luiz,2022-10-19,Superhost,100.0,64.0,1,1.0,0.64,0.8200000000000001,Bom
160833906,David,2017-12-01,Superhost,99.0,98.0,49,0.99,0.98,0.985,Excelente
506597019,Marcelo,2023-03-22,Regular,95.0,87.0,1,0.95,0.87,0.9099999999999999,Excelente
439155099,Helane,2022-01-05,Regular,100.0,50.0,1,1.0,0.5,0.75,Regular
112565255,Lis,2017-01-21,Regular,30.0,9.0,3,0.3,0.09,0.195,Crítico
505678021,Roberto Jivago Rangel Da Silva,2023-03-16,Regular,,,1,,,,
30380746,Kássia,2015-03-31,Unknown,90.0,100.0,1,0.9,1.0,0.95,Excelente
167213110,Andre E Marina,2018-01-11,Regular,,,2,,,,
505811496,Raoul,2023-03-17,Regular,10.0,0.0,2,0.1,0.0,0.05,Crítico
271261530,Osmar,2019-06-25,Regular,,0.0,1,,0.0,,
9421540,Maria,2013-10-14,Superhost,100.0,97.0,1,1.0,0.97,0.985,Excelente
505967287,Diane,2023-03-18,Regular,,0.0,2,,0.0,,
57610791,Luiz Eduardo,2016-02-06,Superhost,100.0,100.0,4,1.0,1.0,1.0,Excelente
29047013,Reginaldo,2015-03-09,Superhost,100.0,99.0,3,1.0,0.99,0.995,Excelente
506608230,Sandra,2023-03-22,Superhost,100.0,96.0,12,1.0,0.96,0.98,Excelente
15244672,Joana,2014-05-07,Regular,,,1,,,,
320872732,Isabel Cristina,2019-12-25,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
439015294,Renato Dos Santos,2022-01-04,Superhost,100.0,94.0,1,1.0,0.94,0.97,Excelente
378545175,Jorge Luiz,2020-12-06,Superhost,98.0,95.0,26,0.98,0.95,0.965,Excelente
506105646,Mariana,2023-03-19,Regular,,,1,,,,
388814768,Hanna De Lima,2021-02-16,Superhost,100.0,62.0,2,1.0,0.62,0.81,Bom
3964440,Felipe,2012-10-24,Superhost,93.0,97.0,1,0.93,0.97,0.95,Excelente
83483596,Mara Rejany Da Silva Terto,2016-07-13,Superhost,100.0,98.0,4,1.0,0.98,0.99,Excelente
506134613,Francisco,2023-03-19,Regular,0.0,0.0,2,0.0,0.0,0.0,Crítico
256537648,Raphael,2019-04-17,Superhost,80.0,64.0,1,0.8,0.64,0.72,Regular
9123104,Jose Antonio,2013-09-29,Superhost,100.0,100.0,4,1.0,1.0,1.0,Excelente
52839315,Fernanda,2015-12-31,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
475298822,Carina,2022-08-16,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
9967131,Aline,2013-11-12,Regular,100.0,36.0,8,1.0,0.36,0.6799999999999999,Regular
8819614,Ana Carolina,2013-09-13,Regular,100.0,55.0,1,1.0,0.55,0.775,Bom
68997,Matthias,2010-01-08,Regular,100.0,95.0,1,1.0,0.95,0.975,Excelente
102840,Viviane,2010-04-03,Superhost,100.0,93.0,1,1.0,0.93,0.9650000000000001,Excelente
94243277,João Bosco,2016-09-08,Regular,,,1,,,,
238566091,Júnior,2019-01-23,Superhost,100.0,49.0,3,1.0,0.49,0.745,Regular
506225096,Fabiana,2023-03-20,Regular,,0.0,1,,0.0,,
502867144,André Luiz,2023-02-26,Superhost,90.0,100.0,1,0.9,1.0,0.95,Excelente
486430987,Jorge Leonardo,2022-11-05,Regular,89.0,0.0,2,0.89,0.0,0.445,Crítico
153691,Patricia Miranda Ribeiro Duarte,2010-06-27,Superhost,100.0,98.0,1,1.0,0.98,0.99,Excelente
70933,Goitaca,2010-01-16,Superhost,100.0,96.0,5,1.0,0.96,0.98,Excelente
222884,Marcio,2010-09-03,Regular,94.0,68.0,2,0.94,0.68,0.81,Bom
224192,David,2010-09-05,Superhost,100.0,90.0,11,1.0,0.9,0.95,Excelente
233554,Felipe,2010-09-13,Regular,60.0,20.0,5,0.6,0.2,0.4,Crítico
238091,Dalia,2010-09-18,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
249439,Sherri & Andre,2010-09-30,Regular,100.0,89.0,1,1.0,0.89,0.9450000000000001,Excelente
11948468,Alice,2015-06-29,Unknown,100.0,94.0,2,1.0,0.94,0.97,Excelente
506407838,Maria Da Glória,2023-03-21,Regular,,100.0,1,,1.0,,
1429181,Samuel,2011-11-21,Regular,100.0,47.0,5,1.0,0.47,0.735,Regular
449677,Lourivaldo,2011-03-18,Superhost,100.0,75.0,7,1.0,0.75,0.875,Bom
1507016,João,2011-12-15,Superhost,100.0,97.0,2,1.0,0.97,0.985,Excelente
402478,Sascha,2011-02-21,Superhost,100.0,71.0,1,1.0,0.71,0.855,Bom
1511425,Renata,2011-12-16,Regular,,,1,,,,
93005,Andrea,2010-03-14,Superhost,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
328096,Carlos,2010-12-27,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
319672,Valeria,2010-12-15,Superhost,100.0,100.0,5,1.0,1.0,1.0,Excelente
357995,Isabele,2011-01-22,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
241334,Andrea,2010-09-21,Superhost,97.0,98.0,2,0.97,0.98,0.975,Excelente
391712,Alexandre,2011-02-14,Regular,,100.0,1,,1.0,,
406651,Manuel Diogo,2011-02-23,Regular,90.0,97.0,1,0.9,0.97,0.935,Excelente
1464031,Erika,2011-12-02,Superhost,100.0,100.0,4,1.0,1.0,1.0,Excelente
1309444,Sonia Maria Martins,2011-10-18,Superhost,100.0,98.0,3,1.0,0.98,0.99,Excelente
1526160,Mariana,2011-12-21,Regular,80.0,14.0,1,0.8,0.14,0.47000000000000003,Crítico
1527388,Ana,2011-12-22,Superhost,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
1518901,Gustavo,2011-12-19,Regular,25.0,100.0,1,0.25,1.0,0.625,Regular
406989,Casa 48 Guesthouse,2011-02-23,Superhost,100.0,71.0,5,1.0,0.71,0.855,Bom
474221,June,2011-03-31,Superhost,100.0,99.0,7,1.0,0.99,0.995,Excelente
476838,Antonio,2011-04-01,Regular,,,1,,,,
480527,Pablo,2011-04-03,Superhost,98.0,87.0,2,0.98,0.87,0.925,Excelente
488707,Celia,2011-04-06,Regular,,,1,,,,
506187,Sheila,2011-04-13,Superhost,100.0,87.0,4,1.0,0.87,0.935,Excelente
496656,Marcia Maria,2011-04-09,Regular,100.0,81.0,11,1.0,0.81,0.905,Excelente
1393858,Gaston Luiz,2011-11-10,Superhost,100.0,97.0,1,1.0,0.97,0.985,Excelente
1562527,Monica,2012-01-03,Superhost,75.0,50.0,2,0.75,0.5,0.625,Regular
1574255,Claudio,2012-01-06,Superhost,100.0,78.0,1,1.0,0.78,0.89,Bom
1583161,Vanessa,2012-01-08,Regular,,0.0,1,,0.0,,
1590177,Eliani,2012-01-10,Regular,86.0,0.0,1,0.86,0.0,0.43,Crítico
1595467,Dennis,2012-01-11,Regular,100.0,50.0,1,1.0,0.5,0.75,Regular
1603206,Robert,2012-01-13,Regular,100.0,94.0,6,1.0,0.94,0.97,Excelente
792218,Levy,2011-07-07,Regular,100.0,86.0,9,1.0,0.86,0.9299999999999999,Excelente
1613532,Fernanda Bruna,2012-01-16,Superhost,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
521613,Cyro,2011-04-19,Superhost,100.0,95.0,6,1.0,0.95,0.975,Excelente
524101,Fabiana,2011-04-20,Regular,100.0,100.0,2,1.0,1.0,1.0,Excelente
525976,Ricardo,2011-04-21,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
551316,Katia,2011-05-02,Regular,,,1,,,,
521514,Christopher,2011-04-19,Regular,80.0,100.0,1,0.8,1.0,0.9,Bom
554897,Jane,2011-05-03,Superhost,100.0,93.0,1,1.0,0.93,0.9650000000000001,Excelente
523251,Humberto,2011-04-20,Regular,100.0,95.0,6,1.0,0.95,0.975,Excelente
624433,Catherine,2011-05-25,Regular,100.0,67.0,1,1.0,0.67,0.835,Bom
1618278,Andiara,2012-01-17,Superhost,100.0,48.0,2,1.0,0.48,0.74,Regular
1626226,Luiz,2012-01-19,Superhost,,67.0,1,,0.67,,
1641925,Charles,2012-01-23,Regular,0.0,0.0,3,0.0,0.0,0.0,Crítico
1572599,Marilia,2012-01-06,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
1648634,Jose,2012-01-24,Superhost,100.0,98.0,8,1.0,0.98,0.99,Excelente
1603013,Giane,2012-01-13,Regular,,100.0,1,,1.0,,
1659441,Valéria,2012-01-27,Regular,100.0,60.0,1,1.0,0.6,0.8,Bom
629505,Eliane,2011-05-26,Regular,100.0,42.0,2,1.0,0.42,0.71,Regular
622729,Geraldo,2011-05-24,Regular,100.0,,2,1.0,,,
641519,Osvaldo,2011-05-30,Regular,,,1,,,,
649320,Luz Stella,2011-05-31,Superhost,100.0,96.0,1,1.0,0.96,0.98,Excelente
652627,Ana,2011-06-01,Superhost,80.0,67.0,4,0.8,0.67,0.7350000000000001,Regular
6416134,Rosangela,2013-05-16,Superhost,100.0,60.0,1,1.0,0.6,0.8,Bom
635510,Gilberto,2011-05-28,Superhost,100.0,98.0,5,1.0,0.98,0.99,Excelente
670198,Clarisse,2011-06-06,Regular,,67.0,1,,0.67,,
1673501,Josy,2012-01-30,Regular,0.0,100.0,1,0.0,1.0,0.5,Crítico
1675497,Priscila,2012-01-30,Regular,,,1,,,,
1416853,Maria,2011-11-17,Regular,,,1,,,,
530231,Yaya,2011-04-23,Superhost,100.0,92.0,5,1.0,0.92,0.96,Excelente
1698297,Rodrigo,2012-02-04,Regular,,,1,,,,
670788,Roberto,2011-06-06,Regular,100.0,,1,1.0,,,
671579,Karen,2011-06-06,Superhost,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
687759,Adriana,2011-06-10,Superhost,75.0,65.0,1,0.75,0.65,0.7,Regular
713797,Rosalia Serafim Da Silva,2011-06-17,Superhost,100.0,84.0,5,1.0,0.84,0.9199999999999999,Excelente
757937,Renata,2011-06-29,Regular,,,1,,,,
454863,Daryberg,2011-03-21,Regular,100.0,95.0,2,1.0,0.95,0.975,Excelente
795470,Luiz Otavio,2011-07-08,Regular,71.0,0.0,1,0.71,0.0,0.355,Crítico
1450861,Leila,2011-11-28,Regular,100.0,100.0,4,1.0,1.0,1.0,Excelente
829630,Luciana,2011-07-17,Superhost,100.0,77.0,4,1.0,0.77,0.885,Bom
1612576,Jassanan,2012-01-16,Regular,,,1,,,,
235496,Paola,2010-09-15,Superhost,100.0,96.0,2,1.0,0.96,0.98,Excelente
1763389,Philip,2012-02-16,Superhost,100.0,96.0,1,1.0,0.96,0.98,Excelente
1786148,Ricardo,2012-02-21,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
1707318,Alessandro,2012-02-06,Regular,,,1,,,,
